spell_id,spell_name,skill_line_id,profession,category,min_skill_rank,item_id,item_name,effect_base_points,effect_die_sides,effect_id,trivial_low,trivial_high,acquire_method
28953,Sparkling Azure Moonstone,755,Jewelcrafting,primary,1,23119,Sparkling Azure Moonstone,0,1,24,305,345,0
28955,Stormy Azure Moonstone,755,Jewelcrafting,primary,1,23120,Stormy Azure Moonstone,0,1,24,315,355,0
28957,Lustrous Azure Moonstone,755,Jewelcrafting,primary,1,23121,Lustrous Azure Moonstone,0,1,24,325,355,0
31048,Fel Iron Blood Ring,755,Jewelcrafting,primary,1,24074,Fel Iron Blood Ring,0,1,24,320,340,0
31049,Golden Draenite Ring,755,Jewelcrafting,primary,1,24075,Golden Draenite Ring,0,1,24,320,350,0
31050,Azure Moonstone Ring,755,Jewelcrafting,primary,1,24076,Azure Moonstone Ring,0,1,24,330,350,0
31051,Thick Adamantite Necklace,755,Jewelcrafting,primary,1,24077,Thick Adamantite Necklace,0,1,24,345,365,0
31052,Heavy Adamantite Ring,755,Jewelcrafting,primary,1,24078,Heavy Adamantite Ring,0,1,24,345,365,0
31053,Khorium Band of Shadows,755,Jewelcrafting,primary,1,24079,Khorium Band of Shadows,0,1,24,360,380,0
31054,Khorium Band of Frost,755,Jewelcrafting,primary,1,24080,Khorium Band of Frost,0,1,24,365,385,0
31055,Khorium Inferno Band,755,Jewelcrafting,primary,1,24082,Khorium Inferno Band,0,1,24,365,385,0
31056,Khorium Band of Leaves,755,Jewelcrafting,primary,1,24085,Khorium Band of Leaves,0,1,24,370,390,0
31057,Arcane Khorium Band,755,Jewelcrafting,primary,1,24086,Arcane Khorium Band,0,1,24,375,395,0
31058,Heavy Felsteel Ring,755,Jewelcrafting,primary,1,24087,Heavy Felsteel Ring,0,1,24,355,375,0
31060,Delicate Eternium Ring,755,Jewelcrafting,primary,1,24088,Delicate Eternium Ring,0,1,24,365,385,0
31061,Blazing Eternium Band,755,Jewelcrafting,primary,1,24089,Blazing Eternium Band,0,1,24,375,395,0
31062,Pendant of Frozen Flame,755,Jewelcrafting,primary,1,24092,Pendant of Frozen Flame,0,1,24,370,390,0
31063,Pendant of Thawing,755,Jewelcrafting,primary,1,24093,Pendant of Thawing,0,1,24,370,390,0
31064,Pendant of Withering,755,Jewelcrafting,primary,1,24095,Pendant of Withering,0,1,24,370,390,0
31065,Pendant of Shadow's End,755,Jewelcrafting,primary,1,24097,Pendant of Shadow's End,0,1,24,370,390,0
31066,Pendant of the Null Rune,755,Jewelcrafting,primary,1,24098,Pendant of the Null Rune,0,1,24,370,390,0
31067,Thick Felsteel Necklace,755,Jewelcrafting,primary,1,24106,Thick Felsteel Necklace,0,1,24,365,385,0
31068,Living Ruby Pendant,755,Jewelcrafting,primary,1,24110,Living Ruby Pendant,0,1,24,365,385,0
31070,Braided Eternium Chain,755,Jewelcrafting,primary,1,24114,Braided Eternium Chain,0,1,24,370,390,0
31071,Eye of the Night,755,Jewelcrafting,primary,1,24116,Eye of the Night,0,1,24,370,390,0
31072,Embrace of the Dawn,755,Jewelcrafting,primary,1,24117,Embrace of the Dawn,0,1,24,375,395,0
31076,Chain of the Twilight Owl,755,Jewelcrafting,primary,1,24121,Chain of the Twilight Owl,0,1,24,375,395,0
31077,Coronet of the Verdant Flame,755,Jewelcrafting,primary,1,24122,Coronet of Verdant Flame,0,1,24,380,400,0
31078,Circlet of Arcane Might,755,Jewelcrafting,primary,1,24123,Circlet of Arcane Might,0,1,24,380,400,0
31079,Figurine - Felsteel Boar,755,Jewelcrafting,primary,1,24124,Figurine - Felsteel Boar,0,1,24,380,400,0
31080,Figurine - Dawnstone Crab,755,Jewelcrafting,primary,1,24125,Figurine - Dawnstone Crab,0,1,24,380,400,0
31081,Figurine - Living Ruby Serpent,755,Jewelcrafting,primary,1,24126,Figurine - Living Ruby Serpent,0,1,24,380,400,0
31082,Figurine - Talasite Owl,755,Jewelcrafting,primary,1,24127,Figurine - Talasite Owl,0,1,24,380,400,0
31083,Figurine - Nightseye Panther,755,Jewelcrafting,primary,1,24128,Figurine - Nightseye Panther,0,1,24,380,400,0
31084,Bold Living Ruby,755,Jewelcrafting,primary,1,24027,Bold Living Ruby,0,1,24,350,380,0
31085,Delicate Living Ruby,755,Jewelcrafting,primary,1,24028,Delicate Living Ruby,0,1,24,350,380,0
31087,Teardrop Living Ruby,755,Jewelcrafting,primary,1,24029,Teardrop Living Ruby,0,1,24,350,380,0
31088,Runed Living Ruby,755,Jewelcrafting,primary,1,24030,Runed Living Ruby,0,1,24,350,380,0
31089,Bright Living Ruby,755,Jewelcrafting,primary,1,24031,Bright Living Ruby,0,1,24,350,380,0
31090,Subtle Living Ruby,755,Jewelcrafting,primary,1,24032,Subtle Living Ruby,0,1,24,350,380,0
31091,Flashing Living Ruby,755,Jewelcrafting,primary,1,24036,Flashing Living Ruby,0,1,24,350,380,0
31092,Solid Star of Elune,755,Jewelcrafting,primary,1,24033,Solid Star of Elune,0,1,24,350,380,0
31094,Lustrous Star of Elune,755,Jewelcrafting,primary,1,24037,Lustrous Star of Elune,0,1,24,350,380,0
31095,Stormy Star of Elune,755,Jewelcrafting,primary,1,24039,Stormy Star of Elune,0,1,24,350,380,0
31096,Brilliant Dawnstone,755,Jewelcrafting,primary,1,24047,Brilliant Dawnstone,0,1,24,350,380,0
31097,Smooth Dawnstone,755,Jewelcrafting,primary,1,24048,Smooth Dawnstone,0,1,24,350,380,0
31098,Rigid Dawnstone,755,Jewelcrafting,primary,1,24051,Rigid Dawnstone,0,1,24,350,380,0
31099,Gleaming Dawnstone,755,Jewelcrafting,primary,1,24050,Gleaming Dawnstone,0,1,24,350,380,0
31100,Thick Dawnstone,755,Jewelcrafting,primary,1,24052,Thick Dawnstone,0,1,24,350,380,0
31101,Mystic Dawnstone,755,Jewelcrafting,primary,1,24053,Mystic Dawnstone,0,1,24,350,380,0
31102,Sovereign Nightseye,755,Jewelcrafting,primary,1,24054,Sovereign Nightseye,0,1,24,350,380,0
31103,Shifting Nightseye,755,Jewelcrafting,primary,1,24055,Shifting Nightseye,0,1,24,350,380,0
31104,Glowing Nightseye,755,Jewelcrafting,primary,1,24056,Glowing Nightseye,0,1,24,350,380,0
31105,Royal Nightseye,755,Jewelcrafting,primary,1,24057,Royal Nightseye,0,1,24,350,380,0
31106,Inscribed Noble Topaz,755,Jewelcrafting,primary,1,24058,Inscribed Noble Topaz,0,1,24,350,380,0
31107,Potent Noble Topaz,755,Jewelcrafting,primary,1,24059,Potent Noble Topaz,0,1,24,350,380,0
31108,Luminous Noble Topaz,755,Jewelcrafting,primary,1,24060,Luminous Noble Topaz,0,1,24,350,380,0
31109,Glinting Noble Topaz,755,Jewelcrafting,primary,1,24061,Glinting Noble Topaz,0,1,24,350,380,0
31110,Enduring Talasite,755,Jewelcrafting,primary,1,24062,Enduring Talasite,0,1,24,350,380,0
31111,Radiant Talasite,755,Jewelcrafting,primary,1,24066,Radiant Talasite,0,1,24,350,380,0
31112,Dazzling Talasite,755,Jewelcrafting,primary,1,24065,Dazzling Talasite,0,1,24,350,380,0
31113,Jagged Talasite,755,Jewelcrafting,primary,1,24067,Jagged Talasite,0,1,24,350,380,0
31149,Sparkling Star of Elune,755,Jewelcrafting,primary,1,24035,Sparkling Star of Elune,0,1,24,350,380,0
32178,Malachite Pendant,755,Jewelcrafting,primary,1,25438,Malachite Pendant,0,1,24,50,80,0
32179,Tigerseye Band,755,Jewelcrafting,primary,1,25439,Tigerseye Band,0,1,24,50,80,0
32259,Rough Stone Statue,755,Jewelcrafting,primary,1,25498,Rough Stone Statue,0,1,24,30,50,1
32801,Coarse Stone Statue,755,Jewelcrafting,primary,1,25880,Coarse Stone Statue,0,1,24,70,90,0
32807,Heavy Stone Statue,755,Jewelcrafting,primary,1,25881,Heavy Stone Statue,0,1,24,120,140,0
32808,Solid Stone Statue,755,Jewelcrafting,primary,1,25882,Solid Stone Statue,0,1,24,175,195,0
32809,Dense Stone Statue,755,Jewelcrafting,primary,1,25883,Dense Stone Statue,0,1,24,225,245,0
32810,Primal Stone Statue,755,Jewelcrafting,primary,1,25884,Primal Stone Statue,0,1,24,300,320,0
32866,Powerful Earthstorm Diamond,755,Jewelcrafting,primary,1,25896,Powerful Earthstorm Diamond,0,1,24,375,395,0
32867,Bracing Earthstorm Diamond,755,Jewelcrafting,primary,1,25897,Bracing Earthstorm Diamond,0,1,24,375,395,0
32868,Tenacious Earthstorm Diamond,755,Jewelcrafting,primary,1,25898,Tenacious Earthstorm Diamond,0,1,24,375,395,0
32869,Brutal Earthstorm Diamond,755,Jewelcrafting,primary,1,25899,Brutal Earthstorm Diamond,0,1,24,375,395,0
32870,Insightful Earthstorm Diamond,755,Jewelcrafting,primary,1,25901,Insightful Earthstorm Diamond,0,1,24,375,395,0
32871,Destructive Skyfire Diamond,755,Jewelcrafting,primary,1,25890,Destructive Skyfire Diamond,0,1,24,375,395,0
32872,Mystical Skyfire Diamond,755,Jewelcrafting,primary,1,25893,Mystical Skyfire Diamond,0,1,24,375,395,0
32873,Swift Skyfire Diamond,755,Jewelcrafting,primary,1,25894,Swift Skyfire Diamond,0,1,24,375,395,0
32874,Enigmatic Skyfire Diamond,755,Jewelcrafting,primary,1,25895,Enigmatic Skyfire Diamond,0,1,24,375,395,0
34069,Smooth Golden Draenite,755,Jewelcrafting,primary,1,28290,Smooth Golden Draenite,0,1,24,325,355,0
34590,Bright Blood Garnet,755,Jewelcrafting,primary,1,28595,Bright Blood Garnet,0,1,24,305,345,0
34955,Golden Ring of Power,755,Jewelcrafting,primary,1,29157,Golden Ring of Power,0,1,24,190,210,0
34959,Truesilver Commander's Ring,755,Jewelcrafting,primary,1,29158,Truesilver Commander's Ring,0,1,24,210,230,0
34960,Glowing Thorium Band,755,Jewelcrafting,primary,1,29159,Glowing Thorium Band,0,1,24,290,310,0
34961,Emerald Lion Ring,755,Jewelcrafting,primary,1,29160,Emerald Lion Ring,0,1,24,300,320,0
36523,Brilliant Necklace,755,Jewelcrafting,primary,1,30419,Brilliant Necklace,0,1,24,105,135,0
36524,Heavy Jade Ring,755,Jewelcrafting,primary,1,30420,Heavy Jade Ring,0,1,24,135,165,0
36525,Red Ring of Destruction,755,Jewelcrafting,primary,1,30421,Red Ring of Destruction,0,1,24,255,285,0
36526,Diamond Focus Ring,755,Jewelcrafting,primary,1,30422,Diamond Focus Ring,0,1,24,285,305,0
37818,Bronze Band of Force,755,Jewelcrafting,primary,1,30804,Bronze Band of Force,0,1,24,95,125,0
37855,Ring of Arcane Shielding,755,Jewelcrafting,primary,1,30825,Ring of Arcane Shielding,0,1,24,370,390,0
38068,Mercurial Adamantite,755,Jewelcrafting,primary,1,31079,Mercurial Adamantite,0,1,24,325,345,0
38175,Bronze Torc,755,Jewelcrafting,primary,1,31154,Bronze Torc,0,1,24,110,140,0
38503,The Frozen Eye,755,Jewelcrafting,primary,1,31398,The Frozen Eye,0,1,24,385,405,0
38504,The Natural Ward,755,Jewelcrafting,primary,1,31399,The Natural Ward,0,1,24,385,405,0
39451,Great Golden Draenite,755,Jewelcrafting,primary,1,31860,Great Golden Draenite,0,1,24,325,355,0
39452,Great Dawnstone,755,Jewelcrafting,primary,1,31861,Great Dawnstone,0,1,24,350,380,0
39455,Balanced Shadow Draenite,755,Jewelcrafting,primary,1,31862,Balanced Shadow Draenite,0,1,24,325,355,0
39458,Infused Shadow Draenite,755,Jewelcrafting,primary,1,31864,Infused Shadow Draenite,0,1,24,325,355,0
39462,Infused Nightseye,755,Jewelcrafting,primary,1,31865,Infused Nightseye,0,1,24,350,380,0
39463,Balanced Nightseye,755,Jewelcrafting,primary,1,31863,Balanced Nightseye,0,1,24,350,380,0
39466,Veiled Flame Spessarite,755,Jewelcrafting,primary,1,31866,Veiled Flame Spessarite,0,1,24,325,355,0
39467,Wicked Flame Spessarite,755,Jewelcrafting,primary,1,31869,Wicked Flame Spessarite,0,1,24,325,355,0
39470,Veiled Noble Topaz,755,Jewelcrafting,primary,1,31867,Veiled Noble Topaz,0,1,24,350,380,0
39471,Wicked Noble Topaz,755,Jewelcrafting,primary,1,31868,Wicked Noble Topaz,0,1,24,350,380,0
39705,Bold Crimson Spinel,755,Jewelcrafting,primary,1,32193,Bold Crimson Spinel,0,1,24,375,400,0
39706,Delicate Crimson Spinel,755,Jewelcrafting,primary,1,32194,Delicate Crimson Spinel,0,1,24,375,400,0
39710,Teardrop Crimson Spinel,755,Jewelcrafting,primary,1,32195,Teardrop Crimson Spinel,0,1,24,375,400,0
39711,Runed Crimson Spinel,755,Jewelcrafting,primary,1,32196,Runed Crimson Spinel,0,1,24,375,400,0
39712,Bright Crimson Spinel,755,Jewelcrafting,primary,1,32197,Bright Crimson Spinel,0,1,24,375,400,0
39713,Subtle Crimson Spinel,755,Jewelcrafting,primary,1,32198,Subtle Crimson Spinel,0,1,24,375,400,0
39714,Flashing Crimson Spinel,755,Jewelcrafting,primary,1,32199,Flashing Crimson Spinel,0,1,24,375,400,0
39715,Solid Empyrean Sapphire,755,Jewelcrafting,primary,1,32200,Solid Empyrean Sapphire,0,1,24,375,400,0
39716,Sparkling Empyrean Sapphire,755,Jewelcrafting,primary,1,32201,Sparkling Empyrean Sapphire,0,1,24,375,400,0
39717,Lustrous Empyrean Sapphire,755,Jewelcrafting,primary,1,32202,Lustrous Empyrean Sapphire,0,1,24,375,400,0
39718,Stormy Empyrean Sapphire,755,Jewelcrafting,primary,1,32203,Stormy Empyrean Sapphire,0,1,24,375,400,0
39719,Brilliant Lionseye,755,Jewelcrafting,primary,1,32204,Brilliant Lionseye,0,1,24,375,400,0
39720,Smooth Lionseye,755,Jewelcrafting,primary,1,32205,Smooth Lionseye,0,1,24,375,400,0
39721,Rigid Lionseye,755,Jewelcrafting,primary,1,32206,Rigid Lionseye,0,1,24,375,400,0
39722,Gleaming Lionseye,755,Jewelcrafting,primary,1,32207,Gleaming Lionseye,0,1,24,375,400,0
39723,Thick Lionseye,755,Jewelcrafting,primary,1,32208,Thick Lionseye,0,1,24,375,400,0
39724,Mystic Lionseye,755,Jewelcrafting,primary,1,32209,Mystic Lionseye,0,1,24,375,400,0
39725,Great Lionseye,755,Jewelcrafting,primary,1,32210,Great Lionseye,0,1,24,375,400,0
39727,Sovereign Shadowsong Amethyst,755,Jewelcrafting,primary,1,32211,Sovereign Shadowsong Amethyst,0,1,24,375,400,0
39728,Shifting Shadowsong Amethyst,755,Jewelcrafting,primary,1,32212,Shifting Shadowsong Amethyst,0,1,24,375,400,0
39729,Balanced Shadowsong Amethyst,755,Jewelcrafting,primary,1,32213,Balanced Shadowsong Amethyst,0,1,24,375,400,0
39730,Infused Shadowsong Amethyst,755,Jewelcrafting,primary,1,32214,Infused Shadowsong Amethyst,0,1,24,375,400,0
39731,Glowing Shadowsong Amethyst,755,Jewelcrafting,primary,1,32215,Glowing Shadowsong Amethyst,0,1,24,375,400,0
39732,Royal Shadowsong Amethyst,755,Jewelcrafting,primary,1,32216,Royal Shadowsong Amethyst,0,1,24,375,400,0
39733,Inscribed Pyrestone,755,Jewelcrafting,primary,1,32217,Inscribed Pyrestone,0,1,24,375,400,0
39734,Potent Pyrestone,755,Jewelcrafting,primary,1,32218,Potent Pyrestone,0,1,24,375,400,0
39735,Luminous Pyrestone,755,Jewelcrafting,primary,1,32219,Luminous Pyrestone,0,1,24,375,400,0
39736,Glinting Pyrestone,755,Jewelcrafting,primary,1,32220,Glinting Pyrestone,0,1,24,375,400,0
39737,Veiled Pyrestone,755,Jewelcrafting,primary,1,32221,Veiled Pyrestone,0,1,24,375,400,0
39738,Wicked Pyrestone,755,Jewelcrafting,primary,1,32222,Wicked Pyrestone,0,1,24,375,400,0
39739,Enduring Seaspray Emerald,755,Jewelcrafting,primary,1,32223,Enduring Seaspray Emerald,0,1,24,375,400,0
39740,Radiant Seaspray Emerald,755,Jewelcrafting,primary,1,32224,Radiant Seaspray Emerald,0,1,24,375,400,0
39741,Dazzling Seaspray Emerald,755,Jewelcrafting,primary,1,32225,Dazzling Seaspray Emerald,0,1,24,375,400,0
39742,Jagged Seaspray Emerald,755,Jewelcrafting,primary,1,32226,Jagged Seaspray Emerald,0,1,24,375,400,0
39961,Relentless Earthstorm Diamond,755,Jewelcrafting,primary,1,32409,Relentless Earthstorm Diamond,0,1,24,375,395,0
39963,Thundering Skyfire Diamond,755,Jewelcrafting,primary,1,32410,Thundering Skyfire Diamond,0,1,24,375,395,0
40514,Necklace of the Deep,755,Jewelcrafting,primary,1,32508,Necklace of the Deep,0,1,24,340,370,0
41414,Brilliant Pearl Band,755,Jewelcrafting,primary,1,32772,Brilliant Pearl Band,0,1,24,335,355,0
41415,The Black Pearl,755,Jewelcrafting,primary,1,32774,The Black Pearl,0,1,24,340,360,0
41418,Crown of the Sea Witch,755,Jewelcrafting,primary,1,32776,Crown of the Sea Witch,0,1,24,375,395,0
41420,Purified Jaggal Pearl,755,Jewelcrafting,primary,1,32833,Purified Jaggal Pearl,0,1,24,325,340,0
41429,Purified Shadow Pearl,755,Jewelcrafting,primary,1,32836,Purified Shadow Pearl,0,1,24,350,380,0
42558,Don Julio's Heart,755,Jewelcrafting,primary,1,33133,Don Julio's Heart,0,1,24,365,375,0
42588,Kailee's Rose,755,Jewelcrafting,primary,1,33134,Kailee's Rose,0,1,24,365,375,0
42589,Crimson Sun,755,Jewelcrafting,primary,1,33131,Crimson Sun,0,1,24,365,375,0
42590,Falling Star,755,Jewelcrafting,primary,1,33135,Falling Star,0,1,24,365,375,0
42591,Stone of Blades,755,Jewelcrafting,primary,1,33143,Stone of Blades,0,1,24,365,375,0
42592,Blood of Amber,755,Jewelcrafting,primary,1,33140,Blood of Amber,0,1,24,365,375,0
42593,Facet of Eternity,755,Jewelcrafting,primary,1,33144,Facet of Eternity,0,1,24,365,375,0
43493,Steady Talasite,755,Jewelcrafting,primary,1,33782,Steady Talasite,0,1,24,350,380,0
44794,Chaotic Skyfire Diamond,755,Jewelcrafting,primary,1,34220,Chaotic Skyfire Diamond,0,1,24,375,395,0
46122,Loop of Forged Power,755,Jewelcrafting,primary,1,34362,Loop of Forged Power,0,1,24,375,410,0
46123,Ring of Flowing Life,755,Jewelcrafting,primary,1,34363,Ring of Flowing Life,0,1,24,375,410,0
46124,Hard Khorium Band,755,Jewelcrafting,primary,1,34361,Hard Khorium Band,0,1,24,375,410,0
46125,Pendant of Sunfire,755,Jewelcrafting,primary,1,34359,Pendant of Sunfire,0,1,24,375,410,0
46126,Amulet of Flowing Life,755,Jewelcrafting,primary,1,34360,Amulet of Flowing Life,0,1,24,375,410,0
46127,Hard Khorium Choker,755,Jewelcrafting,primary,1,34358,Hard Khorium Choker,0,1,24,375,410,0
46403,Quick Dawnstone,755,Jewelcrafting,primary,1,35315,Quick Dawnstone,0,1,24,350,380,0
46404,Reckless Noble Topaz,755,Jewelcrafting,primary,1,35316,Reckless Noble Topaz,0,1,24,350,380,0
46405,Forceful Talasite,755,Jewelcrafting,primary,1,35318,Forceful Talasite,0,1,24,350,380,0
46597,Eternal Earthstorm Diamond,755,Jewelcrafting,primary,1,35501,Eternal Earthstorm Diamond,0,1,24,380,400,0
46601,Ember Skyfire Diamond,755,Jewelcrafting,primary,1,35503,Ember Skyfire Diamond,0,1,24,380,400,0
46775,Figurine - Empyrean Tortoise,755,Jewelcrafting,primary,1,35693,Figurine - Empyrean Tortoise,0,1,24,375,400,0
46776,Figurine - Khorium Boar,755,Jewelcrafting,primary,1,35694,Figurine - Khorium Boar,0,1,24,375,400,0
46777,Figurine - Crimson Serpent,755,Jewelcrafting,primary,1,35700,Figurine - Crimson Serpent,0,1,24,375,400,0
46778,Figurine - Shadowsong Panther,755,Jewelcrafting,primary,1,35702,Figurine - Shadowsong Panther,0,1,24,375,400,0
46779,Figurine - Seaspray Albatross,755,Jewelcrafting,primary,1,35703,Figurine - Seaspray Albatross,0,1,24,375,400,0
46803,Regal Nightseye,755,Jewelcrafting,primary,1,35707,Regal Nightseye,0,1,24,350,380,0
47053,Forceful Seaspray Emerald,755,Jewelcrafting,primary,1,35759,Forceful Seaspray Emerald,0,1,24,375,400,0
47054,Steady Seaspray Emerald,755,Jewelcrafting,primary,1,35758,Steady Seaspray Emerald,0,1,24,375,400,0
47055,Reckless Pyrestone,755,Jewelcrafting,primary,1,35760,Reckless Pyrestone,0,1,24,375,400,0
47056,Quick Lionseye,755,Jewelcrafting,primary,1,35761,Quick Lionseye,0,1,24,375,400,0
47280,Brilliant Glass,755,Jewelcrafting,primary,1,191061,,0,1,24,350,380,0
48789,Purified Shadowsong Amethyst,755,Jewelcrafting,primary,1,37503,Purified Shadowsong Amethyst,0,1,24,375,400,0
2149,Handstitched Leather Boots,165,Leatherworking,primary,1,2302,Handstitched Leather Boots,0,1,24,40,70,1
2152,Light Armor Kit,165,Leatherworking,primary,1,2304,Light Armor Kit,0,1,24,30,60,1
2159,Fine Leather Cloak,165,Leatherworking,primary,1,2308,Fine Leather Cloak,0,1,24,105,135,0
2881,Light Leather,165,Leatherworking,primary,1,2318,Light Leather,0,1,24,20,40,1
3753,Handstitched Leather Belt,165,Leatherworking,primary,1,4237,Handstitched Leather Belt,0,1,24,55,85,0
3756,Embossed Leather Gloves,165,Leatherworking,primary,1,4239,Embossed Leather Gloves,0,1,24,85,115,0
3759,Embossed Leather Pants,165,Leatherworking,primary,1,4242,Embossed Leather Pants,0,1,24,105,135,0
3760,Hillman's Cloak,165,Leatherworking,primary,1,3719,Hillman's Cloak,0,1,24,170,190,0
3761,Fine Leather Tunic,165,Leatherworking,primary,1,4243,Fine Leather Tunic,0,1,24,115,145,0
3762,Hillman's Leather Vest,165,Leatherworking,primary,1,4244,Hillman's Leather Vest,0,1,24,125,150,0
3763,Fine Leather Belt,165,Leatherworking,primary,1,4246,Fine Leather Belt,0,1,24,110,140,0
3764,Hillman's Leather Gloves,165,Leatherworking,primary,1,4247,Hillman's Leather Gloves,0,1,24,170,195,0
3765,Dark Leather Gloves,165,Leatherworking,primary,1,4248,Dark Leather Gloves,0,1,24,155,180,0
3766,Dark Leather Belt,165,Leatherworking,primary,1,4249,Dark Leather Belt,0,1,24,150,175,0
3767,Hillman's Belt,165,Leatherworking,primary,1,4250,Hillman's Belt,0,1,24,145,170,0
3768,Hillman's Shoulders,165,Leatherworking,primary,1,4251,Hillman's Shoulders,0,1,24,155,180,0
3769,Dark Leather Shoulders,165,Leatherworking,primary,1,4252,Dark Leather Shoulders,0,1,24,165,190,0
3770,Toughened Leather Gloves,165,Leatherworking,primary,1,4253,Toughened Leather Gloves,0,1,24,160,185,0
3771,Barbaric Gloves,165,Leatherworking,primary,1,4254,Barbaric Gloves,0,1,24,170,190,0
3772,Green Leather Armor,165,Leatherworking,primary,1,4255,Green Leather Armor,0,1,24,175,195,0
3773,Guardian Armor,165,Leatherworking,primary,1,4256,Guardian Armor,0,1,24,195,215,0
3774,Green Leather Belt,165,Leatherworking,primary,1,4257,Green Leather Belt,0,1,24,180,200,0
3775,Guardian Belt,165,Leatherworking,primary,1,4258,Guardian Belt,0,1,24,190,210,0
3776,Green Leather Bracers,165,Leatherworking,primary,1,4259,Green Leather Bracers,0,1,24,200,220,0
3777,Guardian Leather Bracers,165,Leatherworking,primary,1,4260,Guardian Leather Bracers,0,1,24,215,235,0
3778,Gem-studded Leather Belt,165,Leatherworking,primary,1,4262,Gem-studded Leather Belt,0,1,24,205,225,0
3779,Barbaric Belt,165,Leatherworking,primary,1,4264,Barbaric Belt,0,1,24,220,240,0
3780,Heavy Armor Kit,165,Leatherworking,primary,1,4265,Heavy Armor Kit,0,1,24,170,190,0
3816,Cured Light Hide,165,Leatherworking,primary,1,4231,Cured Light Hide,0,1,24,55,75,0
3817,Cured Medium Hide,165,Leatherworking,primary,1,4233,Cured Medium Hide,0,1,24,115,130,0
3818,Cured Heavy Hide,165,Leatherworking,primary,1,4236,Cured Heavy Hide,0,1,24,160,170,0
4096,Raptor Hide Harness,165,Leatherworking,primary,1,4455,Raptor Hide Harness,0,1,24,185,205,0
4097,Raptor Hide Belt,165,Leatherworking,primary,1,4456,Raptor Hide Belt,0,1,24,185,205,0
5244,Kodo Hide Bag,165,Leatherworking,primary,1,5081,Kodo Hide Bag,0,1,24,70,100,0
6661,Barbaric Harness,165,Leatherworking,primary,1,5739,Barbaric Harness,0,1,24,210,230,0
6702,Murloc Scale Belt,165,Leatherworking,primary,1,5780,Murloc Scale Belt,0,1,24,120,150,0
6703,Murloc Scale Breastplate,165,Leatherworking,primary,1,5781,Murloc Scale Breastplate,0,1,24,125,155,0
6704,Thick Murloc Armor,165,Leatherworking,primary,1,5782,Thick Murloc Armor,0,1,24,190,210,0
6705,Murloc Scale Bracers,165,Leatherworking,primary,1,5783,Murloc Scale Bracers,0,1,24,210,230,0
7126,Handstitched Leather Vest,165,Leatherworking,primary,1,5957,Handstitched Leather Vest,0,1,24,40,70,1
7133,Fine Leather Pants,165,Leatherworking,primary,1,5958,Fine Leather Pants,0,1,24,130,155,0
7135,Dark Leather Pants,165,Leatherworking,primary,1,5961,Dark Leather Pants,0,1,24,140,165,0
7147,Guardian Pants,165,Leatherworking,primary,1,5962,Guardian Pants,0,1,24,180,200,0
7149,Barbaric Leggings,165,Leatherworking,primary,1,5963,Barbaric Leggings,0,1,24,190,210,0
7151,Barbaric Shoulders,165,Leatherworking,primary,1,5964,Barbaric Shoulders,0,1,24,195,215,0
7153,Guardian Cloak,165,Leatherworking,primary,1,5965,Guardian Cloak,0,1,24,205,225,0
7156,Guardian Gloves,165,Leatherworking,primary,1,5966,Guardian Gloves,0,1,24,210,230,0
7953,Deviate Scale Cloak,165,Leatherworking,primary,1,6466,Deviate Scale Cloak,0,1,24,120,150,0
7954,Deviate Scale Gloves,165,Leatherworking,primary,1,6467,Deviate Scale Gloves,0,1,24,130,155,0
7955,Deviate Scale Belt,165,Leatherworking,primary,1,6468,Deviate Scale Belt,0,1,24,140,165,0
8322,Moonglow Vest,165,Leatherworking,primary,1,6709,Moonglow Vest,0,1,24,115,145,0
9058,Handstitched Leather Cloak,165,Leatherworking,primary,1,7276,Handstitched Leather Cloak,0,1,24,40,70,1
9059,Handstitched Leather Bracers,165,Leatherworking,primary,1,7277,Handstitched Leather Bracers,0,1,24,40,70,1
9060,Light Leather Quiver,165,Leatherworking,primary,1,7278,Light Leather Quiver,0,1,24,60,90,0
9062,Small Leather Ammo Pouch,165,Leatherworking,primary,1,7279,Small Leather Ammo Pouch,0,1,24,60,90,0
9064,Rugged Leather Pants,165,Leatherworking,primary,1,7280,Rugged Leather Pants,0,1,24,65,95,0
9065,Light Leather Bracers,165,Leatherworking,primary,1,7281,Light Leather Bracers,0,1,24,100,130,0
9068,Light Leather Pants,165,Leatherworking,primary,1,7282,Light Leather Pants,0,1,24,125,155,0
9070,Black Whelp Cloak,165,Leatherworking,primary,1,7283,Black Whelp Cloak,0,1,24,125,150,0
9072,Red Whelp Gloves,165,Leatherworking,primary,1,7284,Red Whelp Gloves,0,1,24,145,170,0
9074,Nimble Leather Gloves,165,Leatherworking,primary,1,7285,Nimble Leather Gloves,0,1,24,145,170,0
9145,Fletcher's Gloves,165,Leatherworking,primary,1,7348,Fletcher's Gloves,0,1,24,150,175,0
9146,Herbalist's Gloves,165,Leatherworking,primary,1,7349,Herbalist's Gloves,0,1,24,160,185,0
9147,Earthen Leather Shoulders,165,Leatherworking,primary,1,7352,Earthen Leather Shoulders,0,1,24,160,185,0
9148,Pilferer's Gloves,165,Leatherworking,primary,1,7358,Pilferer's Gloves,0,1,24,165,190,0
9149,Heavy Earthen Gloves,165,Leatherworking,primary,1,7359,Heavy Earthen Gloves,0,1,24,170,195,0
9193,Heavy Quiver,165,Leatherworking,primary,1,7371,Heavy Quiver,0,1,24,170,190,0
